DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,DISTANCE,AIR_TIME,AIRLINE_ID,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,CLASS
14,14,301028,1064,852,818,1577,20363,9E,Endeavor Air Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,638,1,2018,4,10,F
15,15,540000,2700,2088,738,1423,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,1,2,F
16,16,464000,2320,2202,738,1600,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,698,1,2018,3,7,F
17,17,238000,1190,953,818,1927,20304,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,673,1,2018,4,10,F
17,17,493000,2465,2388,738,1726,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,698,1,2018,3,8,F
21,21,609000,3045,1937,738,1934,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,698,1,2018,1,1,F
22,22,310400,1552,1227,818,2496,20304,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,673,1,2018,2,6,F
24,24,336000,1680,1334,818,2757,20304,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,673,1,2018,3,7,F
24,21,294000,1470,1134,818,2461,20304,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,673,1,2018,3,9,F
25,24,897600,3600,3085,818,2627,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,4,F
26,26,364000,1820,1432,818,3030,20304,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,673,1,2018,3,8,F
26,24,897600,3660,2702,818,2602,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,9,F
27,27,982800,4860,3749,738,2693,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,9,F
27,26,681200,2600,2133,818,2857,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,4,10,F
27,23,860200,3450,2422,818,2509,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,1,1,F
28,28,1019200,5040,4563,738,2698,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,1,3,F
29,29,759800,2900,2387,818,3374,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,2,6,F
29,29,1055600,5220,4636,738,2764,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,4,F
30,30,1092000,5400,4693,738,2937,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,7,F
30,30,1092000,5400,3632,738,3043,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,6,F
30,31,1128400,5580,4853,738,3031,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,5,F
31,30,1122000,4500,4262,818,3177,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,5,F
31,30,1122000,4500,4086,818,3263,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,2,6,F
31,30,786000,3000,2538,818,3426,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,3,8,F
31,31,1159400,4722,4156,818,3408,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,8,F
31,30,1122000,4656,3851,818,3288,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,4,10,F
31,30,786000,3000,2488,818,3422,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,3,7,F
31,31,1159400,4734,4327,818,3369,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,7,F
31,31,1128400,5580,5055,738,3008,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,3,8,F
31,31,1227600,5580,4538,738,3107,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,4,10,F
32,32,838400,3200,2956,818,3629,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,2,5,F
34,35,1309000,5250,4409,818,3684,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,1,2,F
34,30,786000,3000,2109,818,3395,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,3,9,F
48,46,1720400,7360,5981,818,5017,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,694,1,2018,1,3,F
53,53,1388600,5300,4806,818,5665,20409,B6,JetBlue Airways,CHS,"Charleston, SC",SC,45,South Carolina,BOS,"Boston, MA",MA,25,Massachusetts,678,1,2018,2,4,F
1,1,45600,228,139,399,60,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,699,1,2018,1,2,F
1,1,12240,50,17,426,89,20046,ZW,Air Wisconsin Airlines Corp,GSP,"Greer, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,629,1,2018,2,4,F
1,1,43400,175,120,472,66,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,3,7,F
1,1,10000,50,0,472,74,20366,EV,ExpressJet Airlines Inc.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,675,1,2018,3,8,F
1,1,12775,50,21,438,105,20427,PT,Piedmont Airlines,CAE,"Columbia, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,675,1,2018,3,9,F
2,2,86800,350,160,472,132,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,838,1,2018,3,9,F
2,2,86800,350,207,472,177,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,838,1,2018,4,10,F
3,3,87000,435,425,399,181,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,3,9,F
4,4,116000,580,517,399,244,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,1,3,F
4,4,116000,580,564,399,250,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,2,4,F
4,4,182400,912,690,399,226,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,699,1,2018,2,4,F
5,5,180000,900,693,399,309,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,1,2,F
6,6,260400,1050,970,472,398,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,2,4,F
6,30,1092000,5400,4530,399,1874,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,2,5,F
7,7,203000,1015,874,399,434,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,2,6,F
8,8,347200,1400,1058,472,564,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,4,10,F
17,17,618800,3060,2647,399,1041,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,1,3,F
17,17,493000,2465,2236,399,1031,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,3,7,F
18,19,824600,3325,1693,472,1254,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,1,1,F
18,18,522000,2610,2435,399,1110,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,3,8,F
18,15,651000,2625,1835,472,1026,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,3,9,F
19,19,824600,3325,1928,472,1266,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,1,2,F
21,21,764400,3780,3249,399,1324,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,2,4,F
25,25,1085000,4375,3529,472,1731,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,614,1,2018,1,3,F
26,26,946400,4680,3552,399,1618,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,3,9,F
30,30,1092000,5400,5071,399,1920,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,3,8,F
30,6,174000,870,622,399,316,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,698,1,2018,2,5,F
31,31,1128400,5580,5063,399,2007,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,3,7,F
31,31,1227600,5580,4423,399,1915,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,4,10,F
37,37,1346800,6660,5243,399,2367,20416,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,694,1,2018,2,6,F
64,64,2214400,9152,6738,472,4214,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,612,1,2018,1,2,F
69,59,2041400,8437,6394,472,4107,19393,WN,Southwest Airlines Co.,CHS,"Charleston, SC",SC,45,South Carolina,BWI,"Baltimore, MD",MD,24,Maryland,612,1,2018,3,9,F
